195,0.00231
196,0.00230
197,0.00229
198,0.00228
199,0.00227
200,0.00226
201,0.00225
202,0.00224
203,0.00223
204,0.00222
205,0.00221
206,0.00220
207,0.00219
208,0.00218
209,0.00217
210,0.00216
211,0.00215
212,0.00214
213,0.00213
214,0.00213
215,0.00212
216,0.00211
217,0.00210
218,0.00209
219,0.00208
220,0.00207
221,0.00207
222,0.00206
223,0.00205
224,0.00204
225,0.00203
226,0.00203
227,0.00202
228,0.00201
229,0.00200
230,0.00200
231,0.00199
232,0.00198
233,0.00197
234,0.00197
235,0.00196
236,0.00195
237,0.00195
238,0.00194
239,0.00193
240,0.00193
241,0.00192
242,0.00191
243,0.00191
244,0.00190
245,0.00189
246,0.00189
247,0.00188
248,0.00187
249,0.00187
250,0.00186
251,0.00186
252,0.00185
253,0.00184
254,0.00184
255,0.00183
256,0.00183
257,0.00182
258,0.00181
259,0.00181
260,0.00180
261,0.00180
262,0.00179
263,0.00179
264,0.00178
265,0.00178
266,0.00177
267,0.00177
268,0.00176
269,0.00176
270,0.00175
271,0.00175
272,0.00174
273,0.00174
274,0.00173
275,0.00173
276,0.00172
277,0.00172
278,0.00171
279,0.00171
280,0.00170
281,0.00170
282,0.00169
283,0.00169
284,0.00168
285,0.00168
286,0.00167
287,0.00167
288,0.00167
289,0.00166
290,0.00166
291,0.00165
292,0.00165
293,0.00164
294,0.00164
295,0.00164
296,0.00163
297,0.00163
298,0.00162
299,0.00162
300,0.00161
301,0.00161
302,0.00161
303,0.00160
304,0.00160
305,0.00159
306,0.00159
307,0.00159
308,0.00158
309,0.00158
310,0.00158
311,0.00157
312,0.00157
313,0.00156
314,0.00156
315,0.00156
316,0.00155
317,0.00155
318,0.00155
319,0.00154
320,0.00154
321,0.00153
322,0.00153
323,0.00153
324,0.00152
325,0.00152
326,0.00152
327,0.00151
328,0.00151
329,0.00151
330,0.00150
331,0.00150
332,0.00150
333,0.00149
334,0.00149
335,0.00148
336,0.00148
337,0.00148
338,0.00147
339,0.00147
340,0.00147
341,0.00146
342,0.00146
343,0.00146
344,0.00145
345,0.00145
346,0.00145
347,0.00144
348,0.00144
349,0.00144
350,0.00144
351,0.00143
352,0.00143
353,0.00143
354,0.00142
355,0.00142
356,0.00142
357,0.00141
358,0.00141
359,0.00141
360,0.00140
361,0.00140
362,0.00140
363,0.00139
364,0.00139
365,0.00139
366,0.00138
367,0.00138
368,0.00138
369,0.00138
370,0.00137
371,0.00137
372,0.00137
373,0.00136
374,0.00136
375,0.00136
376,0.00135
377,0.00135
378,0.00135
379,0.00135
380,0.00134
381,0.00134
382,0.00134
383,0.00133
384,0.00133
385,0.00133
386,0.00133
387,0.00132
388,0.00132
389,0.00132
390,0.00131
391,0.00131
392,0.00131
393,0.00131
394,0.00130
395,0.00130
396,0.00130
397,0.00129
398,0.00129
399,0.00129
400,0.00129
401,0.00128
402,0.00128
403,0.00128
404,0.00127
405,0.00127
406,0.00127
407,0.00127
408,0.00126
409,0.00126
410,0.00126
411,0.00126
412,0.00125
413,0.00125
414,0.00125
415,0.00124
416,0.00124
417,0.00124
418,0.00124
419,0.00123
420,0.00123
421,0.00123
422,0.00123
423,0.00122
424,0.00122
425,0.00122
426,0.00122
427,0.00121
428,0.00121
429,0.00121
430,0.00121
431,0.00120
432,0.00120
433,0.00120
434,0.00120
435,0.00119
436,0.00119
437,0.00119
438,0.00119
439,0.00118
440,0.00118
441,0.00118
442,0.00118
443,0.00117
444,0.00117
445,0.00117
446,0.00117
447,0.00116
448,0.00116
449,0.00116
450,0.00116
451,0.00115
452,0.00115
453,0.00115
454,0.00115
455,0.00114
456,0.00114
457,0.00114
458,0.00114
459,0.00113
460,0.00113
461,0.00113
462,0.00113
463,0.00112
464,0.00112
465,0.00112
466,0.00112
467,0.00111
468,0.00111
469,0.00111
470,0.00111
471,0.00111
472,0.00110
473,0.00110
474,0.00110
475,0.00110
476,0.00109
477,0.00109
478,0.00109
479,0.00109
480,0.00108
481,0.00108
482,0.00108
483,0.00108
484,0.00108
485,0.00107
486,0.00107
487,0.00107
488,0.00107
489,0.00106
490,0.00106
491,0.00106
492,0.00106
493,0.00105
494,0.00105
495,0.00105
496,0.00105
497,0.00105
498,0.00104
499,0.00104
500,0.00104
501,0.00104
502,0.00104
503,0.00103
504,0.00103
505,0.00103
506,0.00103
507,0.00102
508,0.00102
509,0.00102
510,0.00102
511,0.00102
512,0.00101
513,0.00101
514,0.00101
515,0.00101
516,0.00101
517,0.00100
518,0.00100
519,0.00100
520,0.00100
521,0.00099
522,0.00099
523,0.00099
524,0.00099
525,0.00099
526,0.00098
527,0.00098
528,0.00098
529,0.00098
530,0.00098
531,0.00097
532,0.00097
533,0.00097
534,0.00097
535,0.00097
536,0.00096
537,0.00096
538,0.00096
539,0.00096
540,0.00096
541,0.00095
542,0.00095
543,0.00095
544,0.00095
545,0.00095
546,0.00094
547,0.00094
548,0.00094
549,0.00094
550,0.00094
551,0.00093
552,0.00093
553,0.00093
554,0.00093
555,0.00093
556,0.00092
557,0.00092
558,0.00092
559,0.00092
560,0.00092
561,0.00091
562,0.00091
563,0.00091
564,0.00091
565,0.00091
566,0.00091
567,0.00090
568,0.00090
569,0.00090
570,0.00090
571,0.00090
572,0.00089
573,0.00089
574,0.00089
575,0.00089
576,0.00089
577,0.00089
578,0.00088
579,0.00088
580,0.00088
581,0.00088
582,0.00088
583,0.00087
584,0.00087
585,0.00087
586,0.00087
587,0.00087
588,0.00087
589,0.00086
590,0.00086
591,0.00086
592,0.00086
593,0.00086
594,0.00085
595,0.00085
596,0.00085
597,0.00085
598,0.00085
599,0.00085
600,0.00084
601,0.00084
602,0.00084
603,0.00084
604,0.00084
605,0.00084
606,0.00083
607,0.00083
608,0.00083
609,0.00083
610,0.00083
611,0.00082
612,0.00082
613,0.00082
614,0.00082
615,0.00082
616,0.00082
617,0.00081
618,0.00081
619,0.00081
620,0.00081
621,0.00081
622,0.00081
623,0.00080
624,0.00080
625,0.00080
626,0.00080
627,0.00080
628,0.00080
629,0.00079
630,0.00079
631,0.00079
632,0.00079
633,0.00079
634,0.00079
635,0.00079
636,0.00078
637,0.00078
638,0.00078
639,0.00078
640,0.00078
641,0.00078
642,0.00077
643,0.00077
644,0.00077
645,0.00077
646,0.00077
647,0.00077
648,0.00076
649,0.00076
650,0.00076
651,0.00076
652,0.00076
653,0.00076
654,0.00075
655,0.00075
656,0.00075
657,0.00075
658,0.00075
659,0.00075
660,0.00075
661,0.00074
662,0.00074
663,0.00074
664,0.00074
665,0.00074
666,0.00074
667,0.00074
668,0.00073
669,0.00073
670,0.00073
671,0.00073
672,0.00073
673,0.00073
674,0.00072
675,0.00072
676,0.00072
677,0.00072
678,0.00072
679,0.00072
680,0.00072
681,0.00071
682,0.00071
683,0.00071
684,0.00071
685,0.00071
686,0.00071
687,0.00071
688,0.00070
689,0.00070
690,0.00070
691,0.00070
692,0.00070
693,0.00070
694,0.00070
695,0.00069
696,0.00069
697,0.00069
698,0.00069
699,0.00069
700,0.00069
701,0.00069
702,0.00068
703,0.00068
704,0.00068
705,0.00068
706,0.00068
707,0.00068
708,0.00068
709,0.00067
710,0.00067
711,0.00067
712,0.00067
713,0.00067
714,0.00067
715,0.00067
716,0.00067
717,0.00066
718,0.00066
719,0.00066
720,0.00066
721,0.00066
722,0.00066
723,0.00066
724,0.00065
725,0.00065
726,0.00065
727,0.00065
728,0.00065
729,0.00065
730,0.00065
731,0.00065
732,0.00064
733,0.00064
734,0.00064
735,0.00064
736,0.00064
737,0.00064
738,0.00064
739,0.00063
740,0.00063
741,0.00063
742,0.00063
743,0.00063
744,0.00063
745,0.00063
746,0.00063
747,0.00062
748,0.00062
749,0.00062
750,0.00062
751,0.00062
752,0.00062
753,0.00062
754,0.00062
755,0.00061
756,0.00061
757,0.00061
758,0.00061
759,0.00061
760,0.00061
761,0.00061
762,0.00061
763,0.00060
764,0.00060
765,0.00060
766,0.00060
767,0.00060
768,0.00060
769,0.00060
770,0.00060
771,0.00059
772,0.00059
773,0.00059
774,0.00059
775,0.00059
776,0.00059
777,0.00059
778,0.00059
779,0.00059
780,0.00058
781,0.00058
782,0.00058
783,0.00058
784,0.00058
785,0.00058
786,0.00058
787,0.00058
788,0.00057
789,0.00057
790,0.00057
791,0.00057
792,0.00057
793,0.00057
794,0.00057
795,0.00057
796,0.00057
797,0.00056
798,0.00056
799,0.00056
800,0.00056
801,0.00056
802,0.00056
803,0.00056
804,0.00056
805,0.00056
806,0.00055
807,0.00055
808,0.00055
809,0.00055
810,0.00055
811,0.00055
812,0.00055
813,0.00055
814,0.00055
815,0.00054
816,0.00054
817,0.00054
818,0.00054
819,0.00054
820,0.00054
821,0.00054
822,0.00054
823,0.00054
824,0.00053
825,0.00053
826,0.00053
827,0.00053
828,0.00053
829,0.00053
830,0.00053
831,0.00053
832,0.00053
833,0.00052
834,0.00052
835,0.00052
836,0.00052
837,0.00052
838,0.00052
839,0.00052
840,0.00052
841,0.00052
842,0.00052
843,0.00051
844,0.00051
845,0.00051
846,0.00051
847,0.00051
848,0.00051
849,0.00051
850,0.00051
851,0.00051
852,0.00051
853,0.00050
854,0.00050
855,0.00050
856,0.00050
857,0.00050
858,0.00050
859,0.00050
860,0.00050
861,0.00050
862,0.00050
863,0.00049
864,0.00049
865,0.00049
866,0.00049
867,0.00049
868,0.00049
869,0.00049
870,0.00049
871,0.00049
872,0.00049
873,0.00048
874,0.00048
875,0.00048
876,0.00048
877,0.00048
878,0.00048
879,0.00048
880,0.00048
881,0.00048
882,0.00048
883,0.00047
884,0.00047
885,0.00047
886,0.00047
887,0.00047
888,0.00047
889,0.00047
890,0.00047
891,0.00047
892,0.00047
893,0.00047
894,0.00046
895,0.00046
896,0.00046
897,0.00046
898,0.00046
899,0.00046
900,0.00046
901,0.00046
902,0.00046
903,0.00046
904,0.00046
905,0.00045
906,0.00045
907,0.00045
908,0.00045
909,0.00045
910,0.00045
911,0.00045
912,0.00045
913,0.00045
914,0.00045
915,0.00045
916,0.00044
917,0.00044
918,0.00044
919,0.00044
920,0.00044
921,0.00044
922,0.00044
923,0.00044
924,0.00044
925,0.00044
926,0.00044
927,0.00043
928,0.00043
929,0.00043
930,0.00043
931,0.00043
932,0.00043
933,0.00043
934,0.00043
935,0.00043
936,0.00043
937,0.00043
938,0.00043
939,0.00042
940,0.00042
941,0.00042
942,0.00042
943,0.00042
944,0.00042
945,0.00042
946,0.00042
947,0.00042
948,0.00042
949,0.00042
950,0.00041
951,0.00041
952,0.00041
953,0.00041
954,0.00041
955,0.00041
956,0.00041
957,0.00041
958,0.00041
959,0.00041
960,0.00041
961,0.00041
962,0.00041
963,0.00040
964,0.00040
965,0.00040
966,0.00040
967,0.00040
968,0.00040
969,0.00040
970,0.00040
971,0.00040
972,0.00040
973,0.00040
974,0.00040
975,0.00039
976,0.00039
977,0.00039
978,0.00039
979,0.00039
980,0.00039
981,0.00039
982,0.00039
983,0.00039
984,0.00039
985,0.00039
986,0.00039
987,0.00039
988,0.00038
989,0.00038
990,0.00038
991,0.00038
992,0.00038
993,0.00038
994,0.00038
995,0.00038
996,0.00038
997,0.00038
998,0.00038
999,0.00038
1000,0.00038
1001,0.00037
1002,0.00037
1003,0.00037
1004,0.00037
1005,0.00037
1006,0.00037
1007,0.00037
1008,0.00037
1009,0.00037
1010,0.00037
1011,0.00037
1012,0.00037
1013,0.00037
1014,0.00037
1015,0.00036
1016,0.00036
1017,0.00036
1018,0.00036
1019,0.00036
1020,0.00036
1021,0.00036
1022,0.00036
1023,0.00036
1024,0.00036
1025,0.00036
1026,0.00036
1027,0.00036
1028,0.00036
1029,0.00035
1030,0.00035
1031,0.00035
1032,0.00035
1033,0.00035
1034,0.00035
1035,0.00035
1036,0.00035
1037,0.00035
1038,0.00035
1039,0.00035
1040,0.00035
1041,0.00035
1042,0.00035
1043,0.00034
1044,0.00034
1045,0.00034
1046,0.00034
1047,0.00034
1048,0.00034
1049,0.00034
1050,0.00034
1051,0.00034
1052,0.00034
1053,0.00034
1054,0.00034
1055,0.00034
1056,0.00034
1057,0.00034
1058,0.00033
1059,0.00033
1060,0.00033
1061,0.00033
1062,0.00033
1063,0.00033
1064,0.00033
1065,0.00033
1066,0.00033
1067,0.00033
1068,0.00033
1069,0.00033
1070,0.00033
1071,0.00033
1072,0.00033
1073,0.00032
1074,0.00032
1075,0.00032
1076,0.00032
1077,0.00032
1078,0.00032
1079,0.00032
1080,0.00032
1081,0.00032
1082,0.00032
1083,0.00032
1084,0.00032
1085,0.00032
1086,0.00032
1087,0.00032
1088,0.00032
1089,0.00031
1090,0.00031
1091,0.00031
1092,0.00031
1093,0.00031
1094,0.00031
1095,0.00031
1096,0.00031
1097,0.00031
1098,0.00031
1099,0.00031
1100,0.00031
1101,0.00031
1102,0.00031
1103,0.00031
1104,0.00031
1105,0.00030
1106,0.00030
1107,0.00030
1108,0.00030
1109,0.00030
1110,0.00030
1111,0.00030
1112,0.00030
1113,0.00030
1114,0.00030
1115,0.00030
1116,0.00030
1117,0.00030
1118,0.00030
1119,0.00030
1120,0.00030
1121,0.00029
1122,0.00029
1123,0.00029
1124,0.00029
1125,0.00029
1126,0.00029
1127,0.00029
1128,0.00029
1129,0.00029
1130,0.00029
1131,0.00029
1132,0.00029
1133,0.00029
1134,0.00029
1135,0.00029
1136,0.00029
1137,0.00029
1138,0.00029
1139,0.00028
1140,0.00028
1141,0.00028
1142,0.00028
1143,0.00028
1144,0.00028
1145,0.00028
1146,0.00028
1147,0.00028
1148,0.00028
1149,0.00028
1150,0.00028
1151,0.00028
1152,0.00028
1153,0.00028
1154,0.00028
1155,0.00028
1156,0.00028
1157,0.00027
1158,0.00027
1159,0.00027
1160,0.00027
1161,0.00027
1162,0.00027
1163,0.00027
1164,0.00027
1165,0.00027
1166,0.00027
1167,0.00027
1168,0.00027
1169,0.00027
1170,0.00027
1171,0.00027
1172,0.00027
1173,0.00027
1174,0.00027
1175,0.00026
1176,0.00026
1177,0.00026
1178,0.00026
1179,0.00026
1180,0.00026
1181,0.00026
1182,0.00026
1183,0.00026
1184,0.00026
1185,0.00026
1186,0.00026
1187,0.00026
1188,0.00026
1189,0.00026
1190,0.00026
1191,0.00026
1192,0.00026
1193,0.00026
1194,0.00026
1195,0.00025
1196,0.00025
1197,0.00025
1198,0.00025
1199,0.00025
1200,0.00025
1201,0.00025
1202,0.00025
1203,0.00025
1204,0.00025
1205,0.00025
1206,0.00025
1207,0.00025
1208,0.00025
1209,0.00025
1210,0.00025
1211,0.00025
1212,0.00025
1213,0.00025
1214,0.00025
1215,0.00024
1216,0.00024
1217,0.00024
1218,0.00024
1219,0.00024
1220,0.00024
1221,0.00024
1222,0.00024
1223,0.00024
1224,0.00024
1225,0.00024
1226,0.00024
1227,0.00024
1228,0.00024
1229,0.00024
1230,0.00024
1231,0.00024
1232,0.00024
1233,0.00024
1234,0.00024
1235,0.00024
1236,0.00023
1237,0.00023
1238,0.00023
1239,0.00023
1240,0.00023
1241,0.00023
1242,0.00023
1243,0.00023
1244,0.00023
1245,0.00023
1246,0.00023
1247,0.00023
1248,0.00023
1249,0.00023
1250,0.00023
1251,0.00023
1252,0.00023
1253,0.00023
1254,0.00023
1255,0.00023
1256,0.00023
1257,0.00022
1258,0.00022
1259,0.00022
1260,0.00022
1261,0.00022
1262,0.00022
1263,0.00022
1264,0.00022
1265,0.00022
1266,0.00022
1267,0.00022
1268,0.00022
1269,0.00022
1270,0.00022
1271,0.00022
1272,0.00022
1273,0.00022
1274,0.00022
1275,0.00022
1276,0.00022
1277,0.00022
1278,0.00022
1279,0.00022
1280,0.00021
1281,0.00021
1282,0.00021
1283,0.00021
1284,0.00021
1285,0.00021
1286,0.00021
1287,0.00021
1288,0.00021
1289,0.00021
1290,0.00021
1291,0.00021
1292,0.00021
1293,0.00021
1294,0.00021
1295,0.00021
1296,0.00021
1297,0.00021
1298,0.00021
1299,0.00021
1300,0.00021
1301,0.00021
1302,0.00021
1303,0.00021
1304,0.00020
1305,0.00020
1306,0.00020
1307,0.00020
1308,0.00020
1309,0.00020
1310,0.00020
1311,0.00020
1312,0.00020
1313,0.00020
1314,0.00020
1315,0.00020
1316,0.00020
1317,0.00020
1318,0.00020
1319,0.00020
1320,0.00020
1321,0.00020
1322,0.00020
1323,0.00020
1324,0.00020
1325,0.00020
1326,0.00020
1327,0.00020
1328,0.00020
1329,0.00019
1330,0.00019
1331,0.00019
1332,0.00019
1333,0.00019
1334,0.00019
1335,0.00019
1336,0.00019
1337,0.00019
1338,0.00019
1339,0.00019
1340,0.00019
1341,0.00019
1342,0.00019
1343,0.00019
1344,0.00019
1345,0.00019
1346,0.00019
1347,0.00019
1348,0.00019
1349,0.00019
1350,0.00019
1351,0.00019
1352,0.00019
1353,0.00019
1354,0.00019
1355,0.00019
1356,0.00018
1357,0.00018
1358,0.00018
1359,0.00018
1360,0.00018
1361,0.00018
1362,0.00018
1363,0.00018
1364,0.00018
1365,0.00018
1366,0.00018
1367,0.00018
1368,0.00018
1369,0.00018
1370,0.00018
1371,0.00018
1372,0.00018
1373,0.00018
1374,0.00018
1375,0.00018
1376,0.00018
1377,0.00018
1378,0.00018
1379,0.00018
1380,0.00018
1381,0.00018
1382,0.00018
1383,0.00018
1384,0.00017
1385,0.00017
1386,0.00017
1387,0.00017
1388,0.00017
1389,0.00017
1390,0.00017
1391,0.00017
1392,0.00017
1393,0.00017
1394,0.00017
1395,0.00017
1396,0.00017
1397,0.00017
1398,0.00017
1399,0.00017
1400,0.00017
1401,0.00017
1402,0.00017
1403,0.00017
1404,0.00017
1405,0.00017
1406,0.00017
1407,0.00017
1408,0.00017
1409,0.00017
1410,0.00017
1411,0.00017
1412,0.00017
1413,0.00016
1414,0.00016
1415,0.00016
1416,0.00016
1417,0.00016
1418,0.00016
1419,0.00016
1420,0.00016
1421,0.00016
1422,0.00016
1423,0.00016
1424,0.00016
1425,0.00016
1426,0.00016
1427,0.00016
1428,0.00016
1429,0.00016
1430,0.00016
1431,0.00016
1432,0.00016
1433,0.00016
1434,0.00016
1435,0.00016
1436,0.00016
1437,0.00016
1438,0.00016
1439,0.00016
1440,0.00016
1441,0.00016
1442,0.00016
1443,0.00016
1444,0.00016
1445,0.00015
1446,0.00015
1447,0.00015
1448,0.00015
1449,0.00015
1450,0.00015
1451,0.00015
1452,0.00015
1453,0.00015
1454,0.00015
1455,0.00015
1456,0.00015
1457,0.00015
1458,0.00015
1459,0.00015
1460,0.00015
1461,0.00015
1462,0.00015
1463,0.00015
1464,0.00015
1465,0.00015
1466,0.00015
1467,0.00015
1468,0.00015
1469,0.00015
1470,0.00015
1471,0.00015
1472,0.00015
1473,0.00015
1474,0.00015
1475,0.00015
1476,0.00015
1477,0.00015
1478,0.00014
1479,0.00014
1480,0.00014
1481,0.00014
1482,0.00014
1483,0.00014
1484,0.00014
1485,0.00014
1486,0.00014
1487,0.00014
1488,0.00014
1489,0.00014
1490,0.00014
1491,0.00014
1492,0.00014
1493,0.00014
1494,0.00014
1495,0.00014
1496,0.00014
1497,0.00014
1498,0.00014
1499,0.00014
1500,0.00014
1501,0.00014
1502,0.00014
1503,0.00014
1504,0.00014
1505,0.00014
1506,0.00014
1507,0.00014
1508,0.00014
1509,0.00014
1510,0.00014
1511,0.00014
1512,0.00014
1513,0.00014
1514,0.00013
1515,0.00013
1516,0.00013
1517,0.00013
1518,0.00013
1519,0.00013
1520,0.00013
1521,0.00013
1522,0.00013
1523,0.00013
1524,0.00013
1525,0.00013
1526,0.00013
1527,0.00013
1528,0.00013
1529,0.00013
1530,0.00013
1531,0.00013
1532,0.00013
1533,0.00013
1534,0.00013
1535,0.00013
1536,0.00013
1537,0.00013
1538,0.00013
1539,0.00013
1540,0.00013
1541,0.00013
1542,0.00013
1543,0.00013
1544,0.00013
1545,0.00013
1546,0.00013
1547,0.00013
1548,0.00013
1549,0.00013
1550,0.00013
1551,0.00013
1552,0.00013
1553,0.00012
1554,0.00012
1555,0.00012
1556,0.00012
1557,0.00012
1558,0.00012
1559,0.00012
1560,0.00012
1561,0.00012
1562,0.00012
1563,0.00012
1564,0.00012
1565,0.00012
1566,0.00012
1567,0.00012
1568,0.00012
1569,0.00012
1570,0.00012
1571,0.00012
1572,0.00012
1573,0.00012
1574,0.00012
1575,0.00012
1576,0.00012
1577,0.00012
1578,0.00012
1579,0.00012
1580,0.00012
1581,0.00012
1582,0.00012
1583,0.00012
1584,0.00012
1585,0.00012
1586,0.00012
1587,0.00012
1588,0.00012
1589,0.00012
1590,0.00012
1591,0.00012
1592,0.00012
1593,0.00012
1594,0.00011
1595,0.00011
1596,0.00011
1597,0.00011
1598,0.00011
1599,0.00011
1600,0.00011
1601,0.00011
1602,0.00011
1603,0.00011
1604,0.00011
1605,0.00011
1606,0.00011
1607,0.00011
1608,0.00011
1609,0.00011
1610,0.00011
1611,0.00011
1612,0.00011
1613,0.00011
1614,0.00011
1615,0.00011
1616,0.00011
1617,0.00011
1618,0.00011
1619,0.00011
1620,0.00011
1621,0.00011
1622,0.00011
1623,0.00011
1624,0.00011
1625,0.00011
1626,0.00011
1627,0.00011
1628,0.00011
1629,0.00011
1630,0.00011
1631,0.00011
1632,0.00011
1633,0.00011
1634,0.00011
1635,0.00011
1636,0.00011
1637,0.00011
1638,0.00011
1639,0.00011
1640,0.00010
1641,0.00010
1642,0.00010
1643,0.00010
1644,0.00010
1645,0.00010
1646,0.00010
1647,0.00010
1648,0.00010
1649,0.00010
1650,0.00010
1651,0.00010
1652,0.00010
1653,0.00010
1654,0.00010
1655,0.00010
1656,0.00010
1657,0.00010
1658,0.00010
1659,0.00010
1660,0.00010
1661,0.00010
1662,0.00010
1663,0.00010
